DK_JS,DK_SS,DK_NAME,DK_BRIEF_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,RENT_END_YMD,DK_DAY,SIN_PERSON,JS_PERSON,PLAN_YN,IO_GUBUN
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2015 god 콘서트,20151213,20151221,9,59000,38438,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2015 던파 페스티벌,20151203,20151213,11,10000,,,내부
1,9,올림픽홀,올림픽홀,대중공연,이디나멘젤 내한공연,20150529,20150530,,3000,990,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2015 던파 페스티벌,20151203,20151213,11,10000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,공공행사,북한이탈주민합동결혼식,20150630,20150630,1,1000,,,내부
1,21,88잔디마당,88잔디마당,문화예술행사,2013 뮤즈인시티페스티벌,20130610,20130616,7,5000,5497,,외부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2014  B.A.P LIVE SEOUL 앵콜콘서트,20140827,20140831,4,8000,0,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,제국의 아이들 단독콘서트,20131001,20131003,3,3000,0,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,"Quincy Jones, Global Gumbo 내한 콘서트",20130723,20130726,4,2300,2921,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,제국의 아이들 단독콘서트,20131001,20131003,3,3000,0,,내부
1,9,올림픽홀,올림픽홀,대중공연,IBK기업은행과 함께하는 세 번째 참! 좋은 음악회,20131027,20131028,2,3000,2500,,내부
1,9,올림픽홀,올림픽홀,대중공연,피닉스 내한공연,20140122,20140123,2,4000,0,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2012-2014 빅뱅 파이널콘서트 인 서울,20140120,20140127,8,34000,35376,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2013 THE 신승훈 콘서트,20131105,20131109,5,8000,8055,,내부
1,9,올림픽홀,올림픽홀,대중공연,2013 컬투 크리스말쇼,20131216,20131225,0,34000,26526,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,슈퍼스타K4 TOP11 및 2012 THE 신승훈 콘서트,20120117,20121226,10,21000,17612,,내부
1,15,벨로드롬,벨로드롬,체육행사,2014 인천장애인아시아경기대회 국가대표 최종선발전,20140401,20140401,1,50,50,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2013 인피니트 콘서트,20130306,20130310,5,15000,0,,내부
1,9,올림픽홀,올림픽홀,대중공연,제일모직 갤럭시 타임리스 콘서트,20120531,20120602,3,3500,0,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,VIXX 1st Concert,20140716,20140721,6,11400,10050,,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,송파상공회 자선음악회,20120914,20120914,1,1000,983,,내부
1,17,올림픽컨벤션센터,컨벤션센터,순수예술공연,"창작연희 페스티벌 ‘뛸판, 놀판, 살판’",20140930,20141011,12,1800,1255,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,"성시경,박효신의 보이스애비뉴(가제)",20121227,20121231,5,36000,36033,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,K_POP콘서트,20130627,20130701,4,5000,0,,내부
1,9,올림픽홀,올림픽홀,대중공연,2013 B.A.P 앵콜 공연,20130815,20130818,4,8000,4600,,내부
1,15,벨로드롬,벨로드롬,체육행사,경륜선수단 적응훈련(7월),20130701,20130730,8,64,64,,내부
1,9,올림픽홀,올림픽홀,대중공연,키움증권 고객 초청 감사 콘서트,20131128,20131129,2,2700,1400,,내부
1,5,핸드볼경기장,핸드볼경기장,공공행사,대한간호협회 창립 90주년 기념행사,20131023,20131024,2,5000,0,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,제국의 아이들 First Concert in Korea,20131121,20131124,4,3000,3512,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,브라운아이드소울 10주년기념 콘서트,20140220,20140223,4,20000,12176,,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,핸드볼팀 12월 훈련,20131202,20131231,0,360,375,,내부
1,9,올림픽홀,올림픽홀,대중공연,연합뉴스TV와 함께하는 제8회 사랑정원예술제,20140613,20140614,2,3000,0,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,APINK(에이핑크) 콘서트,20140813,20140817,5,5300,0,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,임창정 전국투어 콘서트,20140520,20140524,5,6000,6763,,내부
1,13,올림픽수영장,수영장,체육행사,제29회 아레나 전국마스터즈 수영대회 대관승인 알림,20130713,20130714,2,2000,2100,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2012 스팅내한공연,20121203,20121205,3,9500,5227,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,청춘나이트 콘서트,20121129,20121202,4,7000,5716,,내부
1,9,올림픽홀,올림픽홀,대중공연,존박 윤하 어반자카파 센티멘탈 콘서트,20130214,20130217,4,5000,4400,,내부
1,17,올림픽컨벤션센터,컨벤션센터,대중공연,루시드폴 콘서트 ,20131104,20131117,12,2500,2225,,내부
1,21,88잔디마당,88잔디마당,문화예술행사,서울재즈페스티벌 2012,20120515,20120522,8,17000,12817,,외부
1,15,벨로드롬,벨로드롬,체육행사,대한사이클선수단 적응 훈련,20130320,20130329,5,160,160,,내부
1,9,올림픽홀,올림픽홀,대중공연,제임스 모리슨 내한공연,20121014,20121014,1,2300,0,,내부
1,17,올림픽컨벤션센터,컨벤션센터,대중공연,옥상달빛 콘서트 ,20130522,20130526,5,428,1526,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,올림픽공원 기획대관  슈퍼소닉 2012,20120810,20120816,7,30000,16344,,내부
1,9,올림픽홀,올림픽홀,대중공연,박재범 라이브 콘서트,20120815,20120818,4,4000,2000,,내부
1,19,평화의광장,평화의광장,공공행사,제3회 보행자의 날 기념행사,20121110,20121111,2,1000,400,,외부
1,7,우리금융아트홀,제3체육관,문화예술행사,삼성전자 블루콘서트,20121019,20121020,2,1100,950,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2015 BEAST BEAUTIFUL SHOW(2015비스트 뷰티풀쇼),20150824,20150831,8,20000,16643,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제4회연합회장기 핸드볼대회,20121026,20121028,3,900,830,,내부
1,9,올림픽홀,올림픽홀,대중공연,2013 씨스타 콘서트,20131010,20131012,3,2500,2100,,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,2013 오텍그룹배 전국보치아선수권대회,20130610,20130613,4,1200,1200,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,"슈퍼쥬니어 "" 슈퍼쇼5""",20130225,20130303,7,20000,0,,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,12월 핸드볼팀 훈련,20121201,20121231,17,1550,0,,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,2014 전국교육대학 핸드볼대회,20141010,20141011,2,400,200,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2014 토이콘서트,20141118,20141123,6,19000,0,,내부
1,5,핸드볼경기장,핸드볼경기장,공공행사,제26회 성동구청장기 생활체육 배드민턴대회,20140914,20140914,1,1800,600,,내부
1,21,88잔디마당,88잔디마당,문화예술행사,머라이어캐리 내한공연,20141004,20141009,6,10000,10403,,외부
1,23,한얼광장,한얼광장,공공행사,제7회 치매극복의 날 기념행사(제1회 치매극복 전국 걷기대회),20140912,20140913,2,1000,1000,,외부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2014년 9월 핸드볼팀훈련,20140901,20140930,14,0,335,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2014 대중음악공연 프로젝트 공연정산(8월),20140824,20140831,3,300,473,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2014 저작권과 함께하는 실연자콘서트,20141028,20141030,3,2700,1920,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,남진노래인생 50주년 대공연,20141023,20141026,4,16000,5809,,내부
1,33,88호수수변무대,88호수,문화예술행사,데이브레이크 콘서트 'Summer Madness 2014',20140827,20140831,5,2000,1547,,외부
1,9,올림픽홀,올림픽홀,문화예술행사,뮤즈라이브_바이툴밴드 정기연주회,20140829,20140829,1,200,164,,내부
1,17,올림픽컨벤션센터,컨벤션센터,문화예술행사,아름다운하모니콘서트 ,20141108,20141108,1,350,400,,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2014년 12월 핸드볼팀 훈현,20141201,20141231,31,,156,,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2015. 1월 핸드볼팀 훈련,20150101,20150131,17,300,,,내부
1,37,기타,기타,공공행사,2015 새해맞이 한마당(망월봉),20141230,20150101,3,8000,8000,,외부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,집기비품사용(WINNER팬미팅)정산서,20150131,20150131,1,0,0,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,블락비 팬클럽 2기 팬미팅,20150213,20150215,3,6000,6657,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,마룬파이브 내한공연 (Maroon 5 Live in Korea),20150905,20150910,6,11100,25054,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2015 에일리1집발매기념 콘서트,20150703,20150705,2,3200,2970,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2015 스윗소로우 10주년 기념 콘서트,20151111,20151115,5,7500,5788,N,내부
1,9,올림픽홀,올림픽홀,대중공연,이매진 드래곤스 내한공연 (Imagine Dragons Live In Korea),20150812,20150814,3,3900,3480,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,체육행사,제25회 송파배드민턴연합회장기 배드민턴대회 개최,20151003,20151003,1,500,,N,내부
1,33,88호수수변무대,88호수,문화예술행사,디 아티스트,20150903,20150913,11,1080,,N,외부
1,23,한얼광장,한얼광장,문화예술행사,그랜드민트 페스티벌 5,20151013,20151019,7,15000,,N,외부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,그랜드민트 페스티벌 5,20151013,20151019,7,15000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2015 BTS LIVE TRILOGY: EPISODE lll(방탄소년단),20151124,20151129,6,9000,,N,내부
1,7,우리금융아트홀,제3체육관,대중공연,손호영 팬미팅,20160326,20160326,1,1000,795,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,쏜애플 콘서트,20160818,20160821,4,4000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,ATP 챔피언스 투어 (테니스),20161108,20161114,7,5000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,성동구 제28회 연합회장기 국민생활체육 배드민턴대회,20160313,20160313,1,600,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2016 김범수 겟올라잇쇼,20160309,20160313,4,2500,4250,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2016 세븐틴 콘서트,20160210,20160215,6,3400,7130,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2016 안드레아 보첼리 내한공연,20160428,20160502,5,8500,6217,N,내부
1,19,평화의광장,평화의광장,공공행사,2016 서울국제유스양궁페스타대회,20160724,20160726,3,1000,500,N,외부
1,9,올림픽홀,올림픽홀,대중공연,송중기 팬미팅,20160416,20160417,2,4000,,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,나무야나무야(3월),20160301,20160331,31,3000,980,Y,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,2016 SK텔레콤 2016 서울그랑프리,20160323,20160327,5,1000,1000,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,언프리티 랩스타2 콘서트,20151203,20151205,3,10000,,N,내부
1,27,피크닉광장,피크닉광장,공공행사,방산중학교 건강달리기 대회,20160511,20160511,1,170,170,N,외부
1,9,올림픽홀,올림픽홀,대중공연,2016 쇼미더머니5 콘서트,20160817,20160820,4,3250,11188,N,내부
1,8,K-아트홀,K-아트홀,대중공연,모던태권도 킥스,20151202,20161030,,,,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2016년 4월 핸드볼팀 훈련,20160404,20160430,21,630,248,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,뮤지컬 터닝메카드,20160104,20160229,57,58727,,Y,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,샤이니 콘서트 - 샤이니월드 5,20160828,20160905,9,16000,28679,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제13회 KT&G복지재단 전국 어르신 탁구대회,20161010,20161011,2,2500,2000,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2016 케이윌 전국투어 콘서트 &amp;lt;케대박 콘서트&amp;gt; 서울공연,20161220,20161226,7,7500,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2016 엠씨더맥스 겨울 콘서트,20161208,20161212,5,6500,6103,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2016 DJ DOC 콘서트,20161228,20170101,5,7300,5547,N,내부
1,9,올림픽홀,올림픽홀,대중공연,임창정 연말 콘서트,20161207,20161211,4,2500,,N,내부
1,33,88호수수변무대,88호수,문화예술행사,2016 스윗소로우 여름 콘서트 “썸머스윗”,20160818,20160821,4,1966,1901,N,외부
1,9,올림픽홀,올림픽홀,대중공연,2016 SG워너비 연말콘서트,20161207,20161211,5,5200,4046,N,내부
1,9,올림픽홀,올림픽홀,대중공연,뮤지컬 갈라쇼 <오! 마이 뮤지컬!>,20161014,20161016,3,5500,,N,내부
1,7,우리금융아트홀 연습실,,문화예술행사,[인형발레 백조의 호수] 연습,20161205,20170103,30,0,,,내부
1,9,올림픽홀,올림픽홀,대중공연,코린 베일리 래 (Corinne Bailey Rae)내한공연,20161017,20161018,2,2500,1190,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,"<기획> 가루야가루야 (2,3월 정산-4차)",20150201,20150331,59,,7947,Y,내부
1,9,올림픽홀,올림픽홀,대중공연,제프버넷 내한공연,20151211,20151212,2,2500,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2015 어반자카파 콘서트 “Merry abanzakapa”,20151216,20151221,6,10500,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2015 성시경의 마지막 하루,20151227,20160101,6,19000,18359,N,내부
1,23,한얼광장,한얼광장,문화예술행사,제9회 서울재즈페스티벌 2015,20150521,20150526,6,0,0,Y,외부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,제52회 대종상영화제,20151116,20151119,4,2800,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,대종상영화제,20151203,20151206,4,2800,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,동방신기 앵콜 콘서트 ,20150608,20150615,8,22000,20483,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,조이올팍 브런치콘서트1,20150622,20150623,2,800,407,N,내부
1,7,우리금융아트홀,제3체육관,대중공연,최현우 매직콘서트＜셜록홈즈>,20151123,20160104,43,38000,26207,Y,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2015 7월 핸드볼팀 훈련,20150701,20150731,13,,245,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,이 시대의 아름다운 싱어송라이터 시리즈,20151203,20151205,3,4000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,제10회 서울재즈페스티벌(Seoul Jazz Festival) 2016,20160523,20160530,8,35000,12000,N,내부
1,21,88잔디마당,88잔디마당,문화예술행사,뷰티풀 민트 라이프 2016,20160510,20160516,7,5000,11000,N,외부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2015 신화 17주년 기념 콘서트,20150316,20150323,8,22500,22808,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,SK텔레콤 국제그랑프리펜싱대회,20150326,20150330,5,800,800,N,내부
1,7,우리금융아트홀,제3체육관,대중공연,데이브레이크 콘서트 &apos;Summer Madness 2015&apos;,20150703,20150705,3,1000,,,내부
1,7,우리금융아트홀,제3체육관,대중공연,2015 에디킴 콘서트,20150528,20150530,3,2200,,N,내부
1,7,우리금융아트홀,제3체육관,대중공연,NOMINWOO GLAMOROUS NIGHT 2015 in Seoul (가제),20150530,20150530,1,1000,,N,내부
1,7,우리금융아트홀,제3체육관,체육행사,7330노인건강체조경연대회,20150917,20150917,1,400,,,내부
1,37,기타,기타,공공행사,희망TVSBS 특집모금 생방송 이벤트 희망 선물만들기,20150514,20150516,3,1000,700,N,외부
1,7,우리금융아트홀,제3체육관,대중공연,송파구 한성백제 대표 창작 뮤지컬 '백제의 서',20150912,20150930,19,15000,,N,내부
