DK_SS,DK_NAME,DK_BRIEF_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,RENT_END_YMD,DK_DAY,SIN_PERSON,JS_PERSON,PLAN_YN,IO_GUBUN,Covid
9,올림픽홀,올림픽홀,대중공연,AOMG 단독 콘서트,20170209,20170212,4,5300,6245,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 거미 앨범발매 기념 콘서트 (가제),20170624,20170625,4,5000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 황치열 첫번째 단독 콘서트,20170624,20170625,6,6400,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 거미 앨범발매 기념 콘서트 (가제),20170610,20170611,4,5000,3280,N,내부,0
9,올림픽홀,올림픽홀,대중공연,아스트로 첫 단독콘서트 (가제),20170715,20170716,6,3300,4132,N,내부,0
9,올림픽홀,올림픽홀,대중공연,"내 생애 가장 아름다운 순간, 옴니버스 콘서트 #시즌1 노래 (가제)",20180530,20180602,4,4200,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,인순이 데뷔 40주년 기념 전국투어 콘서트 - 서울,20180316,20180317,2,2300,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,대한민국 노래교실 회원의 날,20171106,20171106,1,2400,2500,N,내부,0
9,올림픽홀,올림픽홀,대중공연,프로듀스101 시즌2 콘서트,20170628,20170628,1,2800,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,CBS 창사63주년 기념콘서트 <Thank You>,20171207,20171208,2,2954,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,제프 벡 내한공연,20170120,20170120,1,2400,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2019 신유 콘서트 “LOVE”,20190510,20190511,2,2800,1467,N,내부,0
9,올림픽홀,올림픽홀,대중공연,은희 컴백콘서트 with 이동원,20181013,20181013,1,2500,529,N,내부,0
9,올림픽홀,올림픽홀,대중공연,소란(SORAN) 연말 콘서트,20181215,20181216,4,3000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,이준기 아시아투어 서울공연,20181214,20181216,3,2000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,세븐틴 미니 6집 앨범 발매 쇼케이스,20190120,20190122,3,3000,3398,N,내부,0
9,올림픽홀,올림픽홀,대중공연,현대백화점 슈퍼스테이지(내한공연),20190514,20190517,4,3100,4749,N,내부,0
9,올림픽홀,올림픽홀,대중공연,세카이노 오와리 내한공연,20191101,20191102,2,3300,3130,N,내부,0
9,올림픽홀,올림픽홀,대중공연,이준기 콘서트,20170413,20170415,2,2500,2111,N,내부,0
9,올림픽홀,올림픽홀,대중공연,소년24 LIVE ~The First Season Call~,20170215,20170218,4,3000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,10CM & 어반자카파 콜라보레이션 콘서트,20170622,20170626,5,7000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,OneRepublic(원리퍼블릭) 내한공연,20180426,20180428,3,4200,3770,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 EXID 콘서트,20170209,20170211,3,2800,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,틴탑 단독 콘서트(가제),20170805,20170806,6,4000,,,내부,0
9,올림픽홀,올림픽홀,대중공연,제1회 한국가요살리기콘서트,20170811,20170812,2,7000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,제13회 서울재즈페스티벌(Seoul Jazz Festival) 2019,20190523,20190527,5,5000,13373,N,내부,0
9,올림픽홀,올림픽홀,대중공연,패션 (뮤지컬),20190301,20190310,10,1200,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,뉴이스트W 미니 2집 앨범 발매 쇼케이스,20180625,20180625,1,3000,2712,N,내부,0
9,올림픽홀,올림픽홀,대중공연,허비행콕 단독 내한공연,20180910,20180910,1,2500,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,올스타클래식,20180512,20180513,2,1100,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,MXM 첫번째 팬미팅,20171022,20171023,2,2500,2497,N,내부,0
9,올림픽홀,올림픽홀,대중공연,서태지25 앵콜콘서트,20170930,20171001,6,3827,5700,N,내부,0
9,올림픽홀,올림픽홀,대중공연,CBS 창사63주년 기념   크리스마스 재즈 콘서트,20171211,20171211,1,3000,1800,N,내부,0
9,올림픽홀,올림픽홀,대중공연,제프 벡(Jeff Beck) 내한공연,20170120,20170122,2,2400,1510,N,내부,0
9,올림픽홀,올림픽홀,대중공연,소녀시대 태연 2번째 콘서트,20170513,20170514,6,5000,7697,N,내부,0
9,올림픽홀,올림픽홀,대중공연,투도어시네마클럽 첫 단독 내한공연,20170106,20170107,2,3400,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,걸스데이 단독 콘서트,20170701,20170702,2,4000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,노엘갤러거 하이플라잉버즈 내한공연,20180816,20180816,1,4000,4280,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2018 국카스텐 연말 전국 투어 [HAPPENING] - 서울,20181213,20181216,4,8000,4070,N,내부,0
9,올림픽홀,올림픽홀,대중공연,이사배 쇼,20190830,20190901,3,2500,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,잔나비 단독 콘서트,20190901,20190902,5,4500,5788,N,내부,0
9,올림픽홀,올림픽홀,대중공연,어나더레벨 콘서트,20190512,20190512,1,3850,1543,N,내부,0
9,올림픽홀,올림픽홀,대중공연,70-80 사랑나눔 무료콘서트,20170421,20170422,2,3000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,핏불(PITBULL)내한공연,20170518,20170518,3,4326,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,은지원 PRIVATE STAGE 2018 [In Between] (가제),20180306,20180310,5,3500,3190,N,내부,0
9,올림픽홀,올림픽홀,대중공연,iKON 2018 PRIVATE STAGE [MY KiND](가제),20180311,20180312,2,3500,2920,N,내부,0
9,올림픽홀,올림픽홀,대중공연,다비치 10주년 기념 콘서트,20180505,20180507,5,5000,3260,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2018 여자친구 콘서트,20180106,20180107,6,7000,5963,N,내부,0
9,올림픽홀,올림픽홀,대중공연,이준기 팬미팅,20180413,20180414,2,2400,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,황치열 앵콜콘서트 (Birthday party),20171125,20171126,4,5300,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 크러쉬 콘서트,20171125,20171126,4,5300,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,임태경 전국투어,20171125,20171126,2,1000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,Love & Joy 2017,20170113,20170115,3,3000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 황치열 1st 단독 콘서트,20170624,20170625,4,5000,4635,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 쇼미더머니6 콘서트,20170921,20170923,3,7500,6938,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2019 B1A4 팬미팅,20190104,20190105,2,2500,1936,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2019 불타는 청춘 콘서트,20190301,20190302,2,5000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,더 초이스 콘서트,20181124,20181125,5,5000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,Film Concert 'Call me by your name'(콜 미 바이 유어 네임),20181122,20181125,4,2500,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,이달의 소녀 데뷔콘서트,20180817,20180819,3,5000,1710,N,내부,0
9,올림픽홀,올림픽홀,대중공연,MAYDAY의 첫 내한공연 (추가대관 신청),20180909,20180909,1,2800,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,정영진_최욱의 매불쇼,20190421,20190421,1,3000,2674,N,내부,0
9,올림픽홀,올림픽홀,대중공연,현대백화점 슈퍼스테이지 - 해리포터 시네콘서트,20170502,20170503,2,3000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,블렌딩 코코 콘서트,20170421,20170422,2,3000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,인순이 데뷔 40주년 기념 전국투어 콘서트 - 서울,20180329,20180331,3,2300,1690,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 박진영 나쁜파티,20171204,20171210,7,8400,7029,N,내부,0
9,올림픽홀,올림픽홀,대중공연,샤이니 태민 첫 솔로 콘서트,20170821,20170827,5,7600,10445,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 컴패션밴드 콘서트 좋아요 콘서트,20171123,20171125,3,4000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 터보 연말 콘서트 (가제),20171206,20171210,4,2600,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 마마무 콘서트 무지컬 - 앵콜,20170304,20170305,5,7000,9707,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 국카스텐 Squall 콘서트,20170708,20170709,6,7000,5927,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 황치열 1st 단독 콘서트,20170708,20170709,4,5000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,소녀시대 10주년 팬미팅,20170804,20170805,2,3000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,Eason Chen 내한공연,20171128,20171129,2,3027,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,아스트로 3번째 팬미팅 (가),20190222,20190223,2,5900,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,노엘 갤러거 내한공연,20190518,20190520,3,8600,6850,N,내부,0
9,올림픽홀,올림픽홀,대중공연,할시 내한공연,20191118,20191118,1,4000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,LALALAND in Concert - 서울,20180920,20180922,3,2000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,구구단 콘서트,20181124,20181125,4,2000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2019 브랜뉴뮤직 AB6XI 쇼케이스,20190521,20190522,2,3000,2360,N,내부,0
9,올림픽홀,올림픽홀,대중공연,KBS불후의명곡 콘서트,20191108,20191109,2,2500,1420,N,내부,0
9,올림픽홀,올림픽홀,대중공연,양다일 단독 콘서트 & 포레스텔라 전국투어 서울 공연,20190719,20190722,4,5300,4136,N,내부,0
9,올림픽홀,올림픽홀,대중공연,PEPSI CONCERT 2019,20190907,20190908,2,4000,2655,N,내부,0
9,올림픽홀,올림픽홀,대중공연,레드벨벳 팬미팅,20190726,20190727,2,2600,2337,N,내부,0
9,올림픽홀,올림픽홀,대중공연,토토가3,20180212,20180216,5,3000,2450,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2018 유선호 팬미팅 (가제),20180413,20180415,3,2200,1050,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2018 존레전드 내한공연,20180314,20180316,3,2700,4190,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 SS301 FINAL CONCERT,20170402,20170402,1,2500,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 백지영 콘서트 - 서울,20171123,20171125,3,4500,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,팬텀싱어 콘서트(가제),20171020,20171021,2,2500,1627,N,내부,0
9,올림픽홀,올림픽홀,대중공연,소년24 파이널 콘서트,20170810,20170812,3,3500,1554,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 Davit Garrett 내한공연,20170518,20170519,2,2100,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 몬스타엑스콘서트,20170408,20170409,4,5000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 AOA 콘서트,20170204,20170205,4,7000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 드림시어터,20170915,20170916,2,3900,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 지창욱 CONCERT,20170720,20170722,3,3000,4850,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 Zion.T CONCERT(가제),20171011,20171014,4,4000,2757,N,내부,0
9,올림픽홀,올림픽홀,대중공연,액션라이브쇼 파워레인저 다이노포스 브레이브,20170731,20170813,14,45000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,"Hiphop PARYY - 딘, 크러시, 자이언티 / DJ. DOC, 코요테 [복사본]",20170418,20170422,,8000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,세븐틴 쇼케이스,20170522,20170523,2,3000,3636,N,내부,0
9,올림픽홀,올림픽홀,대중공연,장우혁 팬미팅,20190601,20190602,2,2000,1317,N,내부,0
9,올림픽홀,올림픽홀,대중공연,허클베리피(Huckleberry P) 분신[焚身] 9,20200109,20200112,4,3000,3242,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2020양준일 팬미팅'양준일의 선물' 서울 앵콜 공연,20200228,20200229,2,5600,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2020년 COMEBACK-아이오아이 콘서트,20200305,20200308,4,5000,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,2020 정해인 팬미팅 (가제),20200403,20200404,2,2000,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,정준호 BIG SHOW 가족,20200514,20200516,3,2000,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,러블리즈 콘서트,20200610,20200614,5,9000,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,이진혁 팬미팅,20200705,20200705,1,2500,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,BH_문화체육관광 사이버안전센터에서 홈페이지 보안성 강화를 위한 점검 중입니다._수정222,20200625,20200625,1,30,,,내부,1
9,올림픽홀,올림픽홀,대중공연,THE BOYZ 1st CONCERT,20200625,20200628,4,5000,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,헤이즈 첫 단독콘서트 - HEIZE GRAPHY,20200625,20200627,3,2000,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,2020 우주소녀 콘서트,20200805,20200809,5,4000,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,SUPER JUNIOR-K.R.Y. 콘서트,20200813,20200824,8,560,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,2020 SVT 4th FAN MEETING <SEVENTEEN in CARAT LAND>,20200824,20200831,8,350,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,2020 빅톤 첫 단독 콘서트,20200102,20200106,5,5000,5847,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2020 알렌워커 내한공연,20200416,20200416,1,4300,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,사라브라이트만 내한공연,20200623,20200624,2,3000,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,막심므라비차와 막심 밴드 크로스오버 콘서트,20181007,20181007,1,2000,1710,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2019 정승환 콘서트,20190620,20190623,4,2500,4334,N,내부,0
9,올림픽홀,올림픽홀,대중공연,YG CONCERT 2019(블랙핑크 팬미팅),20190917,20190922,6,6000,5048,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2020잔나비 전국투어 콘서트 -서울,20200212,20200217,6,5600,5765,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2020 아스트로 팬미팅(가제),20200417,20200419,3,6000,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,BAZZI 1st SOLO CONCERT,20200501,20200502,2,3800,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,Stray Kids(스트레이 키즈) 2020 Fan Meeting (가제),20200502,20200503,2,2500,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,2020한결도현 팬콘서트 - Celebrate (가제),20200504,20200505,2,4000,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,할시 내한공연,20200508,20200509,2,4000,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,2020잔나비 전국투어 콘서트 - 서울앵콜,20200528,20200531,4,5600,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,2020 오마이걸 콘서트,20200603,20200607,5,4500,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,현대백화점 슈퍼스테이지,20190521,20190522,2,4000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,LANY 내한공연,20190807,20190808,2,3500,3230,N,내부,0
9,올림픽홀,올림픽홀,대중공연,왕좌의 게임 to HipHop,20170823,20170827,5,12000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 윤미래 단독 콘서트,20170216,20170218,3,2000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,규현 솔로 콘서트,20170415,20170416,2,2400,,,내부,0
9,올림픽홀,올림픽홀,대중공연,Tom Misch Live In Seoul,20190530,20190531,2,3432,2861,N,내부,0
9,올림픽홀,올림픽홀,대중공연,용준형 솔로 콘서트,20190130,20190203,5,6000,5606,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2018년 팬텀보이스 로즈데이 콘서트(가제),20180512,20180512,1,1000,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,2017 오월의 노래,20170518,20170519,2,1800,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,빅스 유닛 콘서트,20171115,20171119,5,2500,5400,N,내부,0
9,올림픽홀,올림픽홀,대중공연,대학가요제 리멤버,20200228,20200229,2,2500,,N,내부,0
9,올림픽홀,올림픽홀,대중공연,SUPER JUNIOR 15th Anniversary Special Event ？ HOME ？,20201104,20201108,5,200,300,N,내부,1
9,올림픽홀,올림픽홀,대중공연,2020 오마이걸 콘서트 (가제),20201104,20201108,5,4400,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,2020 Asia Artist Awards,20201121,20201126,6,500,,N,내부,1
9,올림픽홀,올림픽홀,대중공연,P1Harmony DEBUT ALBUM SHOWCASE (가제),20201027,20201029,3,250,163,N,내부,1
9,올림픽홀,올림픽홀,대중공연,라비던스 단독콘서트(안),20210805,20210808,4,3572,2156,N,내부,1
9,올림픽홀,올림픽홀,대중공연,라포엠(LA POEM) 첫 번째 단독 콘서트 - 서울,20210812,20210815,4,5100,4671,N,내부,1
9,올림픽홀,올림픽홀,대중공연,T1419 COMEBACK ONLINE SHOWCASE,20210822,20210823,2,200,151,N,내부,1
9,올림픽홀,올림픽홀,대중공연,2020 Stray Kids 컴백 쇼케이스 (가제),20200912,20200915,4,150,150,N,내부,1
9,올림픽홀,올림픽홀,대중공연,NOOB CON - SF9,20201009,20201011,3,100,100,N,내부,1
9,올림픽홀,올림픽홀,대중공연,BHT - 공연 연습,20210117,20210117,1,50,50,N,내부,1
9,올림픽홀,올림픽홀,대중공연,2020 전영호 애니송 콘서트,20200917,20200920,4,5000,,N,내부,1
