,DK_SS,DK_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,JS_PERSON,end_day
274,10,뮤즈라이브,문화예술행사,"우리,오랜날_ 배우 김현주 20주년 팬미팅",20171126,180.0,Sun
275,7,우리금융아트홀,문화예술행사,뮤지컬 캐리와 장난감 친구들,20180416,10845.0,Mon
276,9,올림픽홀,대중공연,서태지25 앵콜콘서트,20170930,5700.0,Sat
277,9,올림픽홀,대중공연,CBS 창사63주년 기념   크리스마스 재즈 콘서트,20171211,1800.0,Mon
278,8,K-아트홀,대중공연,2017 박지윤 데뷔 20주년 기념 콘서트 (가제),20171201,801.0,Fri
279,8,K-아트홀,문화예술행사,상주단체<로미오와줄리엣>공연,20171113,1303.0,Mon
280,9,올림픽홀,대중공연,제프 벡(Jeff Beck) 내한공연,20170120,1510.0,Fri
281,9,올림픽홀,대중공연,소녀시대 태연 2번째 콘서트,20170513,7697.0,Sat
282,5,핸드볼경기장,문화예술행사,그랜드 민트 페스티벌 2017 (Grand Mint Festival 2017),20171016,14893.0,Mon
283,21,88잔디마당,문화예술행사,2017 크레디아 파크콘서트,20170909,12415.0,Sat
284,19,평화의광장,문화예술행사,2017서울특별시장배자전거대회,20170527,500.0,Sat
285,33,88호수수변무대,문화예술행사,이승환의 차카게살자 열일곱번째(가제),20171013,1018.0,Fri
286,27,피크닉광장,공공행사,예크유치원 가족운동회,20171021,300.0,Sat
287,9,올림픽홀,대중공연,노엘갤러거 하이플라잉버즈 내한공연,20180816,4280.0,Thu
288,27,피크닉광장,공공행사,농협동인회 한마음 걷기대회,20180524,600.0,Thu
289,9,올림픽홀,문화예술행사,2017 케이윌 전국투어콘서트 <THE K.WILL> 서울 공연,20181222,10980.0,Sat
290,3,KSPO DOME(체조경기장),문화예술행사,PSY CONCERT 올나잇스탠드 2018,20181217,47571.0,Mon
291,10,뮤즈라이브,문화예술행사,셀럽티비 '라이브데이 3회' 공개방송,20180726,88.0,Thu
292,9,올림픽홀,대중공연,2018 국카스텐 연말 전국 투어 [HAPPENING] - 서울,20181213,4070.0,Thu
293,8,K-아트홀,순수예술공연,2018 지역아동센터 특기적성지원사업 아티스트웨이 <아름다운 하모니 콘서트>,20181117,364.0,Sat
294,9,올림픽홀,문화예술행사,제6회 전국노래교실회원의날,20181105,1520.0,Mon
295,10,뮤즈라이브,문화예술행사,앤씨아 앵콜 콘서트,20190215,235.0,Fri
296,3,KSPO DOME(체조경기장),문화예술행사,2019 방탄소년단 팬미팅(가제),20190617,27427.0,Mon
297,5,핸드볼경기장,문화예술행사,지니뮤직페스티벌 2019,20190530,4826.0,Thu
298,7,우리금융아트홀 연습실,문화예술행사,어린이 감성 체험전 <우당탕탕 아빠가 만든 놀이터>,20190418,5000.0,Thu
299,19,평화의광장,공공행사,서울특별시 2019년 아동참여 정책박람회,20191101,2000.0,Fri
300,10,뮤즈라이브,문화예술행사,치과의사 밴드 연합 음악제,20191116,157.0,Sat
301,8,K-아트홀,대중공연,2019모모랜드 쇼케이스,20190320,270.0,Wed
302,3,KSPO DOME(체조경기장),문화예술행사,EXO 5번째 콘서트,20190715,88892.0,Mon
303,3,KSPO DOME(체조경기장),문화예술행사,2019 AB6IX CONCERT ,20191105,11341.0,Tue
304,9,올림픽홀,대중공연,잔나비 단독 콘서트,20190901,5788.0,Sun
305,10,뮤즈라이브,문화예술행사,The cabaret,20190725,180.0,Thu
306,9,올림픽홀,대중공연,어나더레벨 콘서트,20190512,1543.0,Sun
307,8,K-아트홀,대중공연,2017 몬스타엑스 팬미팅,20170115,318.0,Sun
308,10,뮤즈라이브,문화예술행사,윤딴딴 단독 콘서트 <딴칸방>,20170325,230.0,Sat
309,9,올림픽홀,대중공연,은지원 PRIVATE STAGE 2018 [In Between] (가제),20180306,3190.0,Tue
310,19,평화의광장,공공행사,서울국제마라톤 겸 제89회 동아마라톤,20180317,10000.0,Sat
311,7,우리금융아트홀,문화예술행사,송승환의 명작동화 뮤지컬 호두까기인형,20171125,27552.0,Sat
312,10,뮤즈라이브,문화예술행사,류세라 콘서트 봄b,20180309,350.0,Fri
313,7,우리금융아트홀,대중공연,2018 넬 콘서트,20180406,5362.0,Fri
314,9,올림픽홀,대중공연,iKON 2018 PRIVATE STAGE [MY KiND](가제),20180311,2920.0,Sun
315,9,올림픽홀,대중공연,다비치 10주년 기념 콘서트,20180505,3260.0,Sat
316,10,뮤즈라이브,문화예술행사,EBS 스페이스 공감,20180221,155.0,Wed
317,8,K-아트홀,문화예술행사,e-스포츠 오버워치 컨텐더스 리그전,20180315,4242.0,Thu
318,10,뮤즈라이브,문화예술행사,서영은 두 번째 OST 콘서트,20171228,466.0,Thu
319,5,핸드볼경기장,문화예술행사,2018 에이핑크(Apink) 콘서트,20180113,6070.0,Sat
320,5,핸드볼경기장,문화예술행사,SHINHWA？20years Anniversary FANMEETING   ‘THE REAL STORY’  (가제),20180324,10234.0,Sat
321,9,올림픽홀,대중공연,2018 여자친구 콘서트,20180106,5963.0,Sat
322,7,우리금융아트홀,문화예술행사,세계4대오페라축제,20171029,4826.0,Sun
323,21,88잔디마당,문화예술행사,삼성카드 홀가분 나이트마켓,20171011,15000.0,Wed
324,5,핸드볼경기장,문화예술행사,샤이니 종현 2번째 단독 콘서트,20171209,7415.0,Sat
325,9,올림픽홀,문화예술행사,2017 김연우 크리스마스 콘서트 / 2017 김범수 연말 콘서트,20171219,19305.0,Tue
326,9,올림픽홀,문화예술행사,2017 신승훈 콘서트,20171216,7276.0,Sat
327,8,K-아트홀,문화예술행사,2017 지역아동센터 특기적성지원사업 아티스트웨이 <아름다운 하모니 콘서트>,20171111,200.0,Sat
328,7,우리금융아트홀,대중공연,뮤지컬 시크릿 쥬쥬 Finding Harmony Stone,20170710,17224.0,Mon
329,9,올림픽홀,문화예술행사,2017 AOA 콘서트,20170311,2305.0,Sat
330,8,K-아트홀,대중공연,홀로그램 라이브 퍼포먼스 <킥스:시즌2>,20170411,19229.0,Tue
331,21,88잔디마당,문화예술행사,2017 Korea Musical Festival,20170830,4672.0,Wed
332,9,올림픽홀,대중공연,2017 황치열 1st 단독 콘서트,20170624,4635.0,Sat
333,9,올림픽홀,대중공연,2017 쇼미더머니6 콘서트,20170921,6938.0,Thu
334,3,KSPO DOME(체조경기장),문화예술행사,"제시제이, 트로이 시반 내한공연",20190424,20657.0,Wed
335,10,뮤즈라이브,문화예술행사,박학기 콘서트 <계절학기>,20181222,284.0,Sat
336,9,올림픽홀,대중공연,2019 B1A4 팬미팅,20190104,1936.0,Fri
337,10,뮤즈라이브,문화예술행사,셀럽티비 라이브데이 5회 공개방송,20181214,65.0,Fri
338,3,KSPO DOME(체조경기장),문화예술행사,뷰티풀 민트 라이프 2019,20190511,19565.0,Sat
339,3,KSPO DOME(체조경기장),문화예술행사,2019 박효신 20주년 콘서트,20190624,101251.0,Mon
340,10,뮤즈라이브,문화예술행사,김희영 디딤-잊히고 싶지 않은 소리들,20181024,95.0,Wed
341,10,뮤즈라이브,문화예술행사,감정노동 힐링문화제,20181107,157.0,Wed
342,3,KSPO DOME(체조경기장),문화예술행사,서울올림픽30주년기념 열린음악회,20180903,10000.0,Mon
343,9,올림픽홀,문화예술행사,캐리TV 러브콘서트2019,20190501,12049.0,Wed
344,10,뮤즈라이브,문화예술행사,기타연주회 <플레이더기타>,20190907,180.0,Sat
345,8,K-아트홀,대중공연,2019 B1A4 ♥ BANA [HAPPY GONG CHAN DAY],20190816,810.0,Fri
346,5,핸드볼경기장,문화예술행사,2019 K-WORLD FESTA,20190812,4789.0,Mon
347,9,올림픽홀,문화예술행사,제12회 서울재즈페스티벌(Seoul Jazz Festival) 2018,20180517,22000.0,Thu
348,8,K-아트홀,대중공연,CNBLUE 이정신 팬미팅,20180708,366.0,Sun
349,10,뮤즈라이브,문화예술행사,젤리피쉬 소속 아티스트 앨범 기자 쇼케이스,20180709,180.0,Mon
350,5,핸드볼경기장,문화예술행사,2018 마마무(MAMAMOO) LIVE CONCERT,20180815,8785.0,Wed
351,5,핸드볼경기장,문화예술행사,ZICO 1st CONCERT,20180808,8259.0,Wed
352,9,올림픽홀,대중공연,이달의 소녀 데뷔콘서트,20180817,1710.0,Fri
353,8,K-아트홀,순수예술공연,국악단 소리개의 <길> (가제),20181009,553.0,Tue
354,3,KSPO DOME(체조경기장),문화예술행사,2018 대한민국 이문세,20181229,34846.0,Sat
355,5,핸드볼경기장,문화예술행사,2018 어반자카파 연말콘서트,20181208,4778.0,Sat
356,9,올림픽홀,문화예술행사,2018 박원 연말콘서트,20181124,3452.0,Sat
357,3,KSPO DOME(체조경기장),문화예술행사,god 20주년 기념 콘서트,20181201,31760.0,Sat
358,10,뮤즈라이브,문화예술행사,치과의사 밴드 연합 음악제,20181103,156.0,Sat
359,9,올림픽홀,대중공연,정영진_최욱의 매불쇼,20190421,2674.0,Sun
360,8,K-아트홀,문화예술행사,온앤오프 앨범발매 기자대상 쇼케이스,20190207,70.0,Thu
361,5,핸드볼경기장,문화예술행사,2019 지코 단독콘서트,20190810,7591.0,Sat
362,9,올림픽홀,문화예술행사,2019 박재범 콘서트,20190706,5615.0,Sat
363,10,뮤즈라이브,문화예술행사,블랙홀 정기공연,20190601,135.0,Sat
364,7,우리금융아트홀,대중공연,제11회 서울재즈페스티벌(Seoul Jazz Festival) 2017,20170525,8600.0,Thu
365,7,우리금융아트홀,대중공연,뷰티풀 민트 라이프 (BML) 2017,20170511,10000.0,Thu
366,7,우리금융아트홀,대중공연,최은석의 취향저격 토크쇼-앵콜 콘서트,20170222,1059.0,Wed
367,10,뮤즈라이브,문화예술행사,하스스톤 KOREA 인비테이셔널 2017,20180105,70.0,Fri
368,10,뮤즈라이브,문화예술행사,모모랜드 미디어 및 팬쇼케이스,20180103,250.0,Wed
369,7,우리금융아트홀,문화예술행사,어린이 뮤지컬 '엄마 까투리' 시즌2,20181002,22988.0,Tue
370,9,올림픽홀,대중공연,인순이 데뷔 40주년 기념 전국투어 콘서트 - 서울,20180329,1690.0,Thu
371,7,우리금융아트홀,문화예술행사,파워레인저,20180716,13791.0,Mon
372,21,88잔디마당,문화예술행사,2018 파크 뮤직 페스티벌,20180612,22238.0,Tue
373,10,뮤즈라이브,문화예술행사,홍경민 9th 톡서트,20180329,668.0,Thu
374,9,올림픽홀,문화예술행사,2018 10CM 콘서트,20180113,4005.0,Sat
375,5,핸드볼경기장,문화예술행사,2018 JBJ 앵콜 콘서트,20180421,7449.0,Sat
376,9,올림픽홀,대중공연,2017 박진영 나쁜파티,20171204,7029.0,Mon
377,27,피크닉광장,공공행사,폐암예방 걷기대회,20170908,100.0,Fri
378,8,K-아트홀,순수예술공연,모던태권도“킥스” 시즌Ⅱ,20170411,19229.0,Tue
379,9,올림픽홀,문화예술행사,제7회 전국학교예술교육페스티벌,20171016,14980.0,Mon
380,21,88잔디마당,문화예술행사,국립오페라단 _평창문화올림픽 야외오페라 <동백꽃 아가씨>,20170807,7456.0,Mon
381,5,핸드볼경기장,문화예술행사,2017 DJ.DOC 콘서트,20171230,3764.0,Sat
382,9,올림픽홀,대중공연,샤이니 태민 첫 솔로 콘서트,20170821,10445.0,Mon
383,8,K-아트홀,대중공연,2017 혁오 연말 콘서트,20171206,5640.0,Wed
384,19,평화의광장,공공행사,2017 서울명산트래킹 4차,20171014,953.0,Sat
385,8,K-아트홀,순수예술공연,젊은 오광대전,20171203,235.0,Sun
386,9,올림픽홀,대중공연,2017 마마무 콘서트 무지컬 - 앵콜,20170304,9707.0,Sat
387,9,올림픽홀,대중공연,2017 국카스텐 Squall 콘서트,20170708,5927.0,Sat
388,19,평화의광장,공공행사,가정 나라사랑 실천 걷기대회,20170630,900.0,Fri
389,10,뮤즈라이브,문화예술행사,하현우 솔로음반 음감회,20181026,73.0,Fri
390,2,핸드볼보조경기장,공공행사,강동구청장기 배드민턴대회,20190623,0.0,Sun
391,9,올림픽홀,대중공연,노엘 갤러거 내한공연,20190518,6850.0,Sat
392,3,KSPO DOME(체조경기장),문화예술행사,올댓 스케이트 2019 (All That Skate 2019),20190527,24862.0,Mon
393,3,KSPO DOME(체조경기장),문화예술행사,서울올림픽30주년기념 열린음악회,20180903,10000.0,Mon
394,33,88호수수변무대,문화예술행사,2018 이승환 차카게살자 (가제),20180928,1152.0,Fri
395,5,핸드볼경기장,문화예술행사,그랜드 민트 페스티벌 2018,20181015,13508.0,Mon
396,21,88잔디마당,문화예술행사,패밀리페스티벌(가제),20180523,13297.0,Wed
397,5,핸드볼경기장,문화예술행사,SLOW LIFE SLOW LIVE 2018(슬로우 라이프 슬로우 라이브 2018),20181002,1824.0,Tue
398,5,핸드볼경기장,문화예술행사,2018 지니 뮤직 페스티벌,20180719,5365.0,Thu
399,37,기타,공공행사,제6회 책 읽는 송파 북 페스티벌,20181018,2500.0,Thu
400,9,올림픽홀,문화예술행사,2018 대한민국 대중문화예술상 시상식,20181022,2380.0,Mon
401,8,K-아트홀,순수예술공연,상주단체공연 <길위에서 별을 만지다>,20180531,521.0,Thu
402,21,88잔디마당,문화예술행사,그랜드 민트 페스티벌 2018,20181015,13508.0,Mon
403,10,뮤즈라이브,문화예술행사,버든색소폰 콘서트,20180629,176.0,Fri
404,3,KSPO DOME(체조경기장),문화예술행사,2018 BLACKPINK SHOW,20181105,17139.0,Mon
405,3,KSPO DOME(체조경기장),문화예술행사,2018 SEVENTEEN ENCORE CONCERT ‘IDEAL CUT’ IN SEOUL,20181103,22790.0,Sat
406,10,뮤즈라이브,문화예술행사,"레트로펑키 첫 단독 콘서트 <1:AM, I’AM>",20180915,140.0,Sat
407,8,K-아트홀,대중공연,2019 네이처 첫 팬미팅,20190224,267.0,Sun
408,10,뮤즈라이브,문화예술행사,뮤지컬배우 윤형렬의 동행 콘서트,20190329,409.0,Fri
409,9,올림픽홀,대중공연,2019 브랜뉴뮤직 AB6XI 쇼케이스,20190521,2360.0,Tue
410,9,올림픽홀,문화예술행사,THE 1975 콘서트,20190904,4218.0,Wed
411,3,KSPO DOME(체조경기장),문화예술행사,슈퍼주니어 8번째 콘서트,20191013,16538.0,Sun
412,9,올림픽홀,대중공연,KBS불후의명곡 콘서트,20191108,1420.0,Fri
413,9,올림픽홀,대중공연,양다일 단독 콘서트 & 포레스텔라 전국투어 서울 공연,20190719,4136.0,Fri
414,9,올림픽홀,대중공연,PEPSI CONCERT 2019,20190907,2655.0,Sat
415,9,올림픽홀,대중공연,레드벨벳 팬미팅,20190726,2337.0,Fri
416,27,피크닉광장,공공행사,서울중앙지방법원 가족사랑걷기대회,20170519,800.0,Fri
417,7,우리금융아트홀,문화예술행사,코코몽 뮤지컬 <꼼짝마 바이러스>,20180330,1631.0,Fri
418,9,올림픽홀,문화예술행사,2018 DAY6 단독 콘서트 (가제),20180623,6962.0,Sat
419,7,우리금융아트홀,대중공연,The Three Singers,20180323,684.0,Fri
420,9,올림픽홀,대중공연,토토가3,20180212,2450.0,Mon
421,10,뮤즈라이브,문화예술행사,굿뉴스코 페스티벌,20180218,160.0,Sun
422,9,올림픽홀,대중공연,2018 유선호 팬미팅 (가제),20180413,1050.0,Fri
423,9,올림픽홀,문화예술행사,2018 나훈아 드림콘서트,20180324,8421.0,Sat
424,10,뮤즈라이브,문화예술행사,제6회 Rat A Tat 정기연주회,20171227,150.0,Wed
425,7,우리금융아트홀 연습실,문화예술행사,"어린이체험전 [Hi, Story], [콩알콩알] 9월분",20170901,850.0,Fri
426,7,우리금융아트홀,대중공연,어린이뮤지컬 <신비아파트> 앵콜공연,20180116,41362.0,Tue
427,5,핸드볼경기장,문화예술행사,THE XX(더 엑스엑스) LIVE IN SEOUL,20180211,1957.0,Sun
428,9,올림픽홀,문화예술행사,2018 박원 콘서트,20180127,2435.0,Sat
429,5,핸드볼경기장,문화예술행사,원오크록(ONE OK ROCK) 내한공연,20180131,2884.0,Wed
430,9,올림픽홀,대중공연,2018 존레전드 내한공연,20180314,4190.0,Wed
431,8,K-아트홀,대중공연,B1A4 일본팬미팅,20170901,180.0,Fri
432,9,올림픽홀,대중공연,팬텀싱어 콘서트(가제),20171020,1627.0,Fri
433,5,핸드볼경기장,문화예술행사,에너지 나눔 콘서트,20170825,4406.0,Fri
434,9,올림픽홀,대중공연,소년24 파이널 콘서트,20170810,1554.0,Thu
435,10,뮤즈라이브,문화예술행사,어! 라이브 콘서트 [A! Live Concert],20170729,112.0,Sat
436,9,올림픽홀,문화예술행사,제11회 서울재즈페스티벌(Seoul Jazz Festival) 2017,20170524,18260.0,Wed
437,5,핸드볼경기장,문화예술행사,2017 CNBLUE 콘서트,20170603,6195.0,Sat
438,9,올림픽홀,대중공연,2017 지창욱 CONCERT,20170720,4850.0,Thu
439,9,올림픽홀,대중공연,2017 Zion.T CONCERT(가제),20171011,2757.0,Wed
440,5,핸드볼경기장,문화예술행사,Dok2 & The Quiett - Hiphop Conceret,20170616,1813.0,Fri
441,19,평화의광장,공공행사,2017 서울 국제 우먼스 하프마라톤,20170520,5000.0,Sat
442,9,올림픽홀,대중공연,세븐틴 쇼케이스,20170522,3636.0,Mon
443,9,올림픽홀,문화예술행사,준호(2PM) SOLO CONCERT (가제),20190320,3629.0,Wed
444,9,올림픽홀,문화예술행사,이달의소녀 두번째 콘서트,20190216,2101.0,Sat
445,5,핸드볼경기장,문화예술행사,2019 승리 콘서트(ENCORE) (가제),20190216,5315.0,Sat
446,3,KSPO DOME(체조경기장),문화예술행사,2019 GOT7 단독콘서트 (가제),20190615,14619.0,Sat
447,21,88잔디마당,문화예술행사,2019 파크 뮤직 페스티벌,20190610,22472.0,Mon
448,9,올림픽홀,대중공연,장우혁 팬미팅,20190601,1317.0,Sat
449,5,핸드볼경기장,문화예술행사,랩소디 퀸 & 카운터피트 비틀즈 트리뷰트밴드 공연,20190910,0.0,Tue
450,3,KSPO DOME(체조경기장),문화예술행사,PSY CONCERT 올나잇스탠드 2019,20191216,46133.0,Mon
451,8,K-아트홀,문화예술행사,2019-2020 PERFORMANCE OF THE YEAR,20191215,250.0,Sun
452,8,K-아트홀,순수예술공연,연극공연 / 못생긴 당신 [(사)전문예술극단 특별기획공연],20191216,660.0,Mon
453,5,핸드볼경기장,문화예술행사,PARK JIHOON MINI CONCERT (가제),20191218,7069.0,Wed
454,8,K-아트홀,대중공연,2019 페퍼톤스 연말콘서트,20191221,2186.0,Sat
455,9,올림픽홀,문화예술행사,2019 DAY6 연말콘서트,20191220,12665.0,Fri
456,9,올림픽홀,대중공연,허클베리피(Huckleberry P) 분신[焚身] 9,20200109,3242.0,Thu
457,8,K-아트홀,대중공연,2020 BUMZU CONCERT,20200131,802.0,Fri
458,5,핸드볼경기장,문화예술행사,2020 성규 단독 콘서트,20200207,7568.0,Fri
459,9,올림픽홀,문화예술행사,2020 ATEEZ 콘서트,20200208,3820.0,Sat
